distance_km,power_db,event_label,trace_id
0.0,-0.021750739207333194,0,0
0.005001250312578144,-0.02466479422357426,0,0
0.010002500625156289,0.005588002683766651,0,0
0.015003750937734433,-0.011089331395264409,0,0
0.020005001250312578,-0.0010480544707747504,0,0
0.02500625156289072,0.019238094603967328,0,0
0.030007501875468866,0.01847427746007769,0,0
0.03500875218804701,0.005781053730229625,0,0
0.040010002500625155,-0.023208149974732993,0,0
0.0450112528132033,-0.03354369699100559,0,0
0.05001250312578144,-0.036550788260498346,0,0
0.05501375343835959,-0.023632647278185995,0,0
0.06001500375093773,-0.016069040861998743,0,0
0.06501625406351588,-0.04490648487365401,0,0
0.07001750437609403,-0.05098353704516654,0,0
0.07501875468867217,-0.00898839097836019,0,0
0.08002000500125031,-0.07492073496628382,0,0
0.08502125531382845,-0.0258924258137488,0,0
0.0900225056264066,-0.009016687054270061,0,0
0.09502375593898474,-0.052562761768662716,0,0
0.10002500625156288,-0.05760135399973532,0,0
0.10502625656414104,-0.04824214755778901,0,0
0.11002750687671918,-0.007193265423622697,0,0
0.11502875718929732,-0.03173958028509415,0,0
0.12003000750187547,-0.0851431930820328,0,0
0.12503125781445362,-0.042966385895161496,0,0
0.13003250812703177,-0.0010596451109066568,0,0
0.1350337584396099,-0.0031757252740387265,0,0
0.14003500875218805,-0.014996563591015543,0,0
0.1450362590647662,-0.042250222770481814,0,0
0.15003750937734434,-0.09166729139956117,0,0
0.15503875968992248,-0.03244239975237583,0,0
0.16004001000250062,-0.044019701056519006,0,0
0.16504126031507876,-0.03764700869843188,0,0
0.1700425106276569,0.0051074821927618586,0,0
0.17504376094023505,-0.036861771481661185,0,0
0.1800450112528132,-0.03529289980882407,0,0
0.18504626156539133,-0.02664062603497027,0,0
0.19004751187796948,-0.05370125435944483,0,0
0.19504876219054762,-0.06714551374891216,0,0
0.20005001250312576,-0.07054665155197033,0,0
0.20505126281570393,-0.026627102119771734,0,0
0.21005251312828208,-0.03571015234778972,0,0
0.21505376344086022,-0.06674376382841073,0,0
0.22005501375343836,-0.018687146627088015,0,0
0.2250562640660165,-0.04894869825915221,0,0
0.23005751437859465,-0.09589583076099117,0,0
0.2350587646911728,-0.03872354672606439,0,0
0.24006001500375093,-0.06229512254561539,0,0
0.24506126531632907,-0.09918524343574797,0,0
0.25006251562890724,-0.0450672798266532,0,0
0.2550637659414854,-0.07208695723650052,0,0
0.26006501625406353,-0.07472337629182607,0,0
0.2650662665666417,-0.046466857216812305,0,0
0.2700675168792198,-0.13114927296952955,0,0
0.27506876719179796,-0.10490401442024869,0,0
0.2800700175043761,-0.08053124941981295,0,0
0.28507126781695424,-0.06153137346700198,0,0
0.2900725181295324,-0.0901701357419263,0,0
0.29507376844211053,-0.10132907093562721,0,0
0.30007501875468867,-0.1042108828377745,0,0
0.3050762690672668,-0.07736762136226423,0,0
0.31007751937984496,-0.05480886533636813,0,0
0.3150787696924231,-0.11977016314270122,0,0
0.32008002000500124,-0.13989210653556056,0,0
0.3250812703175794,-0.08761265807547018,0,0
0.3300825206301575,-0.09136255321053298,0,0
0.33508377094273567,-0.10838205949514129,0,0
0.3400850212553138,-0.06397099930083695,0,0
0.34508627156789196,-0.059394971176115745,0,0
0.3500875218804701,-0.10166958232737447,0,0
0.35508877219304824,-0.09628873401963638,0,0
0.3600900225056264,-0.07006495229116924,0,0
0.3650912728182045,-0.10125284341054905,0,0
0.37009252313078267,-0.1316814327853919,0,0
0.3750937734433608,-0.0928247851467742,0,0
0.38009502375593895,-0.11913534949263492,0,0
0.3850962740685171,-0.08346060927502678,0,0
0.39009752438109524,-0.10958486450829019,0,0
0.3950987746936734,-0.10131485093800065,0,0
0.4001000250062515,-0.08126852028670684,0,0
0.4051012753188297,-0.10180612972551208,0,0
0.41010252563140787,-0.11829267987719652,0,0
0.415103775943986,-0.13067653680257185,0,0
0.42010502625656415,-0.05006136679095727,0,0
0.4251062765691423,-0.06970584464791793,0,0
0.43010752688172044,-0.14922432227925392,0,0
0.4351087771942986,-0.1368984388342929,0,0
0.4401100275068767,-0.08901565107544113,0,0
0.44511127781945486,-0.12539759430659617,0,0
0.450112528132033,-0.10850238298512638,0,0
0.45511377844461115,-0.08574757414088702,0,0
0.4601150287571893,-0.10751488531535704,0,0
0.46511627906976744,-0.116465686185739,0,0
0.4701175293823456,-0.12800780740897827,0,0
0.4751187796949237,-0.11760314603900668,0,0
0.48012003000750186,-0.10462057662429496,0,0
0.48512128032008,-0.06538874286820141,0,0
0.49012253063265815,-0.086692284016719,0,0
0.4951237809452363,-0.12583642475484155,0,0
0.5001250312578145,-0.09356670982976782,0,0
0.5051262815703926,-0.11876001514762444,0,0
0.5101275318829708,-0.16792641590468865,0,0
0.5151287821955489,-0.12789510510384544,0,0
0.5201300325081271,-0.09606558186831536,0,0
0.5251312828207052,-0.14500771596646972,0,0
0.5301325331332833,-0.10024775666422099,0,0
0.5351337834458615,-0.1387385937957393,0,0
0.5401350337584396,-0.12995404379171943,0,0
0.5451362840710178,-0.1676938660606948,0,0
